Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID23474,23474,8,0.359,0.042,0.038,0,115,23,0.005,1,-10921639,26.339,0,0,255,45645,77.628,0.002,1,0.339
ID23496,23496,8,0.362,0.043,0.038,0,120,24,0.005,1,-10921639,26.633,0,0,255,46155,78.010,0.002,1,0.341
ID23507,23507,8,0.360,0.044,0.039,0,125,25,0.005,1,-10921639,26.633,0,0,255,46155,78.010,0.002,1,0.341
ID23518,23518,8,0.358,0.046,0.039,0,130,26,0.005,1,-10921639,26.339,0,0,255,45645,77.628,0.002,1,0.339
ID23530,23530,8,0.354,0.048,0.040,0,135,27,0.005,1,-10921639,26.044,0,0,255,45135,77.243,0.002,1,0.337
ID23541,23541,8,0.345,0.049,0.040,0,140,28,0.005,1,-10921639,25.014,0,0,255,43350,75.870,0.002,1,0.330
ID23552,23552,8,0.342,0.051,0.040,0,145,29,0.005,1,-10921639,24.867,0,0,255,43095,75.671,0.002,1,0.329
ID23575,23575,8,0.336,0.053,0.041,0,150,30,0.005,1,-10921639,24.279,0,0,255,42075,74.866,0.002,1,0.324
ID23564,23564,8,0.333,0.054,0.041,0,155,31,0.005,1,-10921639,23.984,0,0,255,41565,74.458,0.002,1,0.322
ID23586,23586,8,0.341,0.056,0.042,0,160,32,0.005,1,-10921639,24.573,0,0,255,42585,75.270,0.002,1,0.326
ID23597,23597,8,0.330,0.058,0.042,0,165,33,0.005,1,-10921639,23.837,0,0,255,41310,74.253,0.002,1,0.321
ID23619,23619,8,0.330,0.061,0.043,0,170,34,0.005,1,-10921639,23.837,0,0,255,41310,74.253,0.002,1,0.321
ID23608,23608,8,0.329,0.063,0.043,0,175,35,0.005,1,-10921639,23.690,0,0,255,41055,74.047,0.002,1,0.320
ID23630,23630,8,0.321,0.065,0.043,0,180,36,0.005,1,-10921639,23.249,0,0,255,40290,73.424,0.002,1,0.317
ID23652,23652,8,0.322,0.068,0.044,0,185,37,0.005,1,-10921639,23.102,0,0,255,40035,73.214,0.002,1,0.316
ID23641,23641,8,0.312,0.070,0.044,0,190,38,0.005,1,-10921639,22.366,0,0,255,38760,72.153,0.002,1,0.310
ID23663,23663,8,0.300,0.073,0.044,0,195,39,0.005,1,-10921639,21.336,0,0,255,36975,70.628,0.002,1,0.302
ID23673,23673,8,0.313,0.076,0.045,0,200,40,0.005,1,-10921639,22.366,0,0,255,38760,72.153,0.002,1,0.310
ID23684,23684,8,0.323,0.076,0.045,0,205,41,0.005,1,-10921639,23.690,0,0,255,41055,74.047,0.002,1,0.320
ID23695,23695,8,0.498,0.075,0.044,0,210,42,0.005,1,-10921639,38.257,0,0,255,66300,91.087,0.003,1,0.420
ID23706,23706,8,0.506,0.075,0.044,0,215,43,0.005,1,-10921639,38.846,0,0,255,67320,91.660,0.003,1,0.424
ID23717,23717,8,0.521,0.074,0.044,0,220,44,0.005,1,-10921639,40.170,0,0,255,69615,92.923,0.003,1,0.432
ID23728,23728,8,0.514,0.073,0.044,0,225,45,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID23737,23737,8,0.506,0.072,0.044,0,230,46,0.005,1,-10921639,38.993,0,0,255,67575,91.802,0.003,1,0.425
ID23748,23748,8,0.521,0.072,0.045,0,235,47,0.005,1,-10921639,40.317,0,0,255,69870,93.061,0.003,1,0.433
ID23758,23758,8,0.516,0.071,0.045,0,240,48,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID23779,23779,8,0.513,0.070,0.045,0,245,49,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.003,1,0.429
ID23769,23769,8,0.504,0.070,0.045,0,250,50,0.005,1,-10921639,38.846,0,0,255,67320,91.660,0.003,1,0.424
ID23790,23790,8,0.526,0.069,0.045,0,255,51,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,1,0.434
ID23801,23801,8,0.521,0.068,0.045,0,260,52,0.005,1,-10921639,40.023,0,0,255,69360,92.785,0.004,1,0.431
ID23812,23812,8,0.523,0.067,0.046,0,265,53,0.005,1,-10921639,40.170,0,0,255,69615,92.923,0.003,1,0.432
ID23821,23821,8,0.531,0.067,0.046,0,270,54,0.005,1,-10921639,40.759,0,0,255,70635,93.473,0.004,1,0.436
ID23842,23842,8,0.531,0.066,0.046,0,275,55,0.005,1,-10921639,40.612,0,0,255,70380,93.336,0.004,1,0.435
ID23831,23831,8,0.546,0.065,0.046,0,280,56,0.005,1,-10921639,41.789,0,0,255,72420,94.419,0.004,1,0.443
ID23853,23853,8,0.548,0.064,0.046,0,285,57,0.005,1,-10921639,41.936,0,0,255,72675,94.553,0.004,1,0.444
ID23864,23864,8,0.554,0.063,0.046,0,290,58,0.005,1,-10921639,42.525,0,0,255,73695,95.082,0.004,1,0.447
ID23875,23875,8,0.543,0.062,0.047,0,295,59,0.005,1,-10921639,41.642,0,0,255,72165,94.285,0.004,1,0.442
ID23885,23885,8,0.528,0.061,0.047,0,300,60,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,0.998,0.434
ID23896,23896,8,0.530,0.060,0.047,0,305,61,0.005,1,-10921639,40.906,0,0,255,70890,93.610,0.005,0.998,0.436
ID23907,23907,8,0.530,0.059,0.047,0,310,62,0.005,1,-10921639,40.906,0,0,255,70890,93.610,0.005,1,0.437
ID23929,23929,8,0.525,0.058,0.047,0,315,63,0.005,1,-10921639,40.317,0,0,255,69870,93.061,0.004,1,0.433
ID23918,23918,8,0.508,0.057,0.047,0,320,64,0.005,1,-10921639,38.699,0,0,255,67065,91.517,0.003,1,0.423
ID23941,23941,8,0.516,0.056,0.048,0,325,65,0.005,1,-10921639,39.287,0,0,255,68085,92.085,0.004,1,0.427
ID23963,23963,8,0.526,0.055,0.048,0,330,66,0.005,1,-10921639,40.317,0,0,255,69870,93.061,0.004,1,0.433
ID23952,23952,8,0.513,0.054,0.048,0,335,67,0.005,1,-10921639,39.140,0,0,255,67830,91.944,0.004,0.997,0.425
ID23974,23974,8,0.523,0.053,0.048,0,340,68,0.005,1,-10921639,40.023,0,0,255,69360,92.785,0.004,1,0.431
ID23985,23985,8,0.523,0.052,0.048,0,345,69,0.005,1,-10921639,40.023,0,0,255,69360,92.785,0.004,0.998,0.431
ID23996,23996,8,0.517,0.050,0.049,0,350,70,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID24007,24007,8,0.530,0.049,0.049,0,355,71,0.005,1,-10921639,40.317,0,0,255,69870,93.061,0.004,0.988,0.431
ID24017,24017,8,0.535,0.048,0.049,0,360,72,0.005,1,-10921639,41.200,0,0,255,71400,93.881,0.004,0.937,0.425
ID24028,24028,8,0.539,0.046,0.049,0,365,73,0.005,1,-10921639,41.053,0,0,255,71145,93.746,0.004,0.974,0.432
ID24039,24039,8,0.544,0.045,0.050,0,370,74,0.005,1,-10921639,41.936,0,0,255,72675,94.553,0.004,0.938,0.429
ID24049,24049,8,0.543,0.044,0.050,0,375,75,0.005,1,-10921639,42.083,0,0,255,72930,94.686,0.004,0.943,0.431
ID24060,24060,8,0.558,0.042,0.050,0,380,76,0.005,1,-10921639,44.585,0,0,255,77265,96.885,0.004,0.946,0.447
ID24070,24070,8,0.566,0.041,0.050,0,385,77,0.005,1,-10921639,44.879,0,0,255,77775,97.136,0.004,0.957,0.452
ID24081,24081,8,0.620,0.039,0.051,0,390,78,0.005,1,-10921639,50.912,0,0,255,88230,101.963,0.004,0.962,0.490
ID24104,24104,8,0.632,0.037,0.051,0,395,79,0.005,1,-10921639,51.942,0,0,255,90015,102.729,0.004,0.972,0.498
ID24092,24092,8,0.608,0.036,0.051,0,400,80,0.005,1,-10921639,52.089,0,0,255,90270,102.837,0.004,0.996,0.506
ID24115,24115,8,0.540,0.034,0.051,0,405,81,0.005,1,-10921639,46.350,0,0,255,80325,98.369,0.004,0.970,0.464
ID24148,24148,8,0.513,0.032,0.051,0,410,82,0.005,1,-10921639,40.906,0,0,255,70890,93.610,0.004,0.883,0.410
ID24126,24126,8,0.513,0.030,0.052,0,415,83,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,0.920,0.411
ID24138,24138,8,0.518,0.028,0.052,0,420,84,0.005,1,-10921639,39.287,0,0,255,68085,92.085,0.004,0.985,0.423
ID24182,24182,8,0.527,0.026,0.052,0,425,85,0.005,1,-10921639,39.876,0,0,255,69105,92.646,0.004,1,0.430
ID24159,24159,8,0.527,0.024,0.052,0,430,86,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID24193,24193,8,0.540,0.022,0.052,0,435,87,0.005,1,-10921639,40.759,0,0,255,70635,93.473,0.004,1,0.436
ID24170,24170,8,0.526,0.019,0.053,0,440,88,0.005,1,-10921639,39.729,0,0,255,68850,92.506,0.004,1,0.429
ID24215,24215,8,0.519,0.020,0.054,0,445,89,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.003,1,0.429
ID24204,24204,8,0.469,0.021,0.053,0,450,90,0.005,1,-10921639,35.314,0,0,255,61200,88.105,0.003,1,0.401
ID24237,24237,8,0.466,0.022,0.054,0,455,91,0.005,1,-10921639,35.167,0,0,255,60945,87.951,0.003,1,0.400
ID24226,24226,8,0.465,0.023,0.054,0,460,92,0.005,1,-10921639,35.020,0,0,255,60690,87.796,0.003,1,0.399
ID24248,24248,8,0.455,0.024,0.054,0,465,93,0.005,1,-10921639,34.137,0,0,255,59160,86.856,0.003,1,0.393
ID24259,24259,8,0.465,0.025,0.054,0,470,94,0.005,1,-10921639,35.020,0,0,255,60690,87.796,0.003,1,0.399
ID24270,24270,8,0.455,0.025,0.054,0,475,95,0.005,1,-10921639,34.137,0,0,255,59160,86.856,0.003,1,0.393
ID24280,24280,8,0.463,0.026,0.054,0,480,96,0.005,1,-10921639,34.726,0,0,255,60180,87.485,0.003,1,0.397
ID24291,24291,8,0.464,0.027,0.055,0,485,97,0.005,1,-10921639,34.873,0,0,255,60435,87.641,0.003,1,0.398
ID24302,24302,8,0.460,0.028,0.055,0,490,98,0.005,1,-10921639,34.579,0,0,255,59925,87.329,0.003,0.969,0.390
ID24313,24313,8,0.453,0.029,0.055,0,495,99,0.005,1,-10921639,34.284,0,0,255,59415,87.014,0.003,0.944,0.383
ID24322,24322,8,0.450,0.030,0.055,0,500,100,0.005,1,-10921639,34.284,0,0,255,59415,87.014,0.003,0.933,0.380
ID24333,24333,8,0.448,0.031,0.055,0,505,101,0.005,1,-10921639,34.432,0,0,255,59670,87.172,0.003,0.898,0.374
ID24344,24344,8,0.444,0.033,0.055,0,510,102,0.005,1,-10921639,34.579,0,0,255,59925,87.329,0.003,0.930,0.382
ID24366,24366,8,0.453,0.034,0.055,0,515,103,0.005,1,-10921639,35.903,0,0,255,62220,88.717,0.003,0.936,0.391
ID24355,24355,8,0.450,0.035,0.056,0,520,104,0.005,1,-10921639,36.344,0,0,255,62985,89.171,0.003,0.908,0.388
ID24377,24377,8,0.484,0.036,0.056,0,525,105,0.005,1,-10921639,40.317,0,0,255,69870,93.061,0.004,0.913,0.413
ID24388,24388,8,0.505,0.037,0.056,0,530,106,0.005,1,-10921639,40.906,0,0,255,70890,93.610,0.004,0.898,0.414
ID24399,24399,8,0.497,0.038,0.056,0,535,107,0.005,1,-10921639,40.170,0,0,255,69615,92.923,0.004,0.862,0.400
ID24410,24410,8,0.473,0.040,0.056,0,540,108,0.005,1,-10921639,41.936,0,0,255,72675,94.553,0.003,0.929,0.427
ID24421,24421,8,0.464,0.041,0.057,0,545,109,0.005,1,-10921639,38.552,0,0,255,66810,91.374,0.003,0.909,0.402
ID24443,24443,8,0.534,0.043,0.057,0,550,110,0.005,1,-10921639,45.615,0,0,255,79050,97.758,0.004,0.924,0.448
ID24433,24433,8,0.602,0.044,0.058,0,555,111,0.005,1,-10921639,52.530,0,0,255,91035,103.160,0.004,0.925,0.489
ID24454,24454,8,0.578,0.045,0.058,0,560,112,0.005,1,-10921639,51.795,0,0,255,89760,102.621,0.004,0.924,0.485
ID24465,24465,8,0.460,0.047,0.058,0,565,113,0.005,1,-10921639,44.437,0,0,255,77010,96.759,0.003,0.837,0.419
ID24476,24476,8,0.411,0.049,0.058,0,570,114,0.005,1,-10921639,34.726,0,0,255,60180,87.485,0.003,0.723,0.333
ID24486,24486,8,0.418,0.051,0.058,0,575,115,0.005,1,-10921639,33.549,0,0,255,58140,86.219,0.003,0.662,0.310
ID24497,24497,8,0.416,0.053,0.058,0,580,116,0.005,1,-10921639,31.930,0,0,255,55335,84.420,0.003,0.781,0.332
ID24520,24520,8,0.419,0.055,0.058,0,585,117,0.005,1,-10921639,31.783,0,0,255,55080,84.253,0.003,0.860,0.349
ID24508,24508,8,0.428,0.057,0.058,0,590,118,0.005,1,-10921639,32.372,0,0,255,56100,84.918,0.003,0.929,0.367
ID24531,24531,8,0.429,0.059,0.059,0,595,119,0.005,1,-10921639,31.783,0,0,255,55080,84.253,0.003,1,0.377
ID24542,24542,8,0.416,0.061,0.059,0,600,120,0.005,1,-10921639,30.606,0,0,255,53040,82.896,0.003,1,0.369
ID24553,24553,8,0.403,0.064,0.059,0,605,121,0.005,1,-10921639,29.282,0,0,255,50745,81.322,0.003,1,0.360
ID24570,24570,8,0.410,0.066,0.059,0,610,122,0.005,1,-10921639,30.017,0,0,255,52020,82.203,0.003,1,0.365
ID24573,24573,8,0.419,0.069,0.059,0,615,123,0.005,1,-10921639,30.753,0,0,255,53295,83.068,0.003,0.990,0.368
ID24585,24585,8,0.402,0.071,0.059,0,620,124,0.005,1,-10921639,29.870,0,0,255,51765,82.028,0.003,0.914,0.348
ID24596,24596,8,0.397,0.074,0.060,0,625,125,0.005,1,-10921639,32.960,0,0,255,57120,85.573,0.003,0.881,0.361
ID24618,24618,8,0.426,0.076,0.060,0,630,126,0.005,1,-10921639,37.374,0,0,255,64770,90.213,0.003,0.936,0.400
ID24607,24607,8,0.399,0.076,0.060,0,635,127,0.005,1,-10921639,33.990,0,0,255,58905,86.698,0.003,0.932,0.378
