Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID7389,7389,1,0.346,0.046,0.039,0,155,31,0.005,1,-10921639,25.897,0,0,255,44880,77.049,0.002,1,0.336
ID7377,7377,1,0.354,0.047,0.039,0,160,32,0.005,1,-10921639,26.486,0,0,255,45900,77.820,0.002,1,0.340
ID7401,7401,1,0.346,0.048,0.040,0,165,33,0.005,1,-10921639,25.897,0,0,255,44880,77.049,0.002,1,0.336
ID7411,7411,1,0.344,0.050,0.040,0,170,34,0.005,1,-10921639,25.750,0,0,255,44625,76.855,0.002,1,0.335
ID7423,7423,1,0.344,0.051,0.041,0,175,35,0.005,1,-10921639,25.750,0,0,255,44625,76.855,0.002,1,0.335
ID7436,7436,1,0.342,0.053,0.041,0,180,36,0.005,1,-10921639,25.750,0,0,255,44625,76.855,0.002,1,0.335
ID7447,7447,1,0.340,0.054,0.041,0,185,37,0.005,1,-10921639,25.309,0,0,255,43860,76.266,0.002,1,0.332
ID7459,7459,1,0.341,0.056,0.042,0,190,38,0.005,1,-10921639,25.456,0,0,255,44115,76.463,0.002,1,0.333
ID7471,7471,1,0.322,0.058,0.042,0,195,39,0.005,1,-10921639,23.837,0,0,255,41310,74.253,0.002,1,0.321
ID7481,7481,1,0.328,0.059,0.042,0,200,40,0.005,1,-10921639,24.279,0,0,255,42075,74.866,0.002,1,0.324
ID7492,7492,1,0.323,0.061,0.043,0,205,41,0.005,1,-10921639,23.837,0,0,255,41310,74.253,0.002,1,0.321
ID7504,7504,1,0.320,0.063,0.043,0,210,42,0.005,1,-10921639,23.543,0,0,255,40800,73.840,0.002,1,0.319
ID7515,7515,1,0.312,0.065,0.043,0,215,43,0.005,1,-10921639,22.807,0,0,255,39525,72.792,0.002,1,0.313
ID7527,7527,1,0.316,0.067,0.044,0,220,44,0.005,1,-10921639,23.396,0,0,255,40545,73.632,0.002,1,0.318
ID7552,7552,1,0.304,0.070,0.044,0,225,45,0.005,1,-10921639,22.219,0,0,255,38505,71.938,0.002,1,0.309
ID7539,7539,1,0.310,0.072,0.044,0,230,46,0.005,1,-10921639,22.660,0,0,255,39270,72.580,0.002,1,0.312
ID7564,7564,1,0.317,0.074,0.044,0,235,47,0.005,1,-10921639,23.396,0,0,255,40545,73.632,0.002,1,0.318
ID7576,7576,1,0.436,0.073,0.044,0,240,48,0.005,1,-10921639,33.696,0,0,255,58395,86.379,0.003,1,0.390
ID7601,7601,1,0.504,0.072,0.044,0,245,49,0.005,1,-10921639,39.435,0,0,255,68340,92.226,0.004,1,0.428
ID7588,7588,1,0.495,0.071,0.044,0,250,50,0.005,1,-10921639,38.405,0,0,255,66555,91.231,0.003,1,0.421
ID7613,7613,1,0.504,0.071,0.044,0,255,51,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID7627,7627,1,0.508,0.070,0.044,0,260,52,0.005,1,-10921639,39.729,0,0,255,68850,92.506,0.003,1,0.429
ID7639,7639,1,0.508,0.070,0.044,0,265,53,0.005,1,-10921639,39.876,0,0,255,69105,92.646,0.003,1,0.430
ID7651,7651,1,0.518,0.069,0.044,0,270,54,0.005,1,-10921639,40.759,0,0,255,70635,93.473,0.003,1,0.436
ID7664,7664,1,0.505,0.068,0.044,0,275,55,0.005,1,-10921639,39.435,0,0,255,68340,92.226,0.004,1,0.428
ID7675,7675,1,0.518,0.068,0.045,0,280,56,0.005,1,-10921639,40.612,0,0,255,70380,93.336,0.004,1,0.435
ID7688,7688,1,0.517,0.067,0.045,0,285,57,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,1,0.434
ID7700,7700,1,0.519,0.066,0.045,0,290,58,0.005,1,-10921639,40.759,0,0,255,70635,93.473,0.004,1,0.436
ID7713,7713,1,0.513,0.066,0.045,0,295,59,0.005,1,-10921639,40.023,0,0,255,69360,92.785,0.004,1,0.431
ID7725,7725,1,0.519,0.065,0.045,0,300,60,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.003,1,0.434
ID7739,7739,1,0.527,0.064,0.045,0,305,61,0.005,1,-10921639,41.200,0,0,255,71400,93.881,0.004,1,0.439
ID7751,7751,1,0.537,0.064,0.045,0,310,62,0.005,1,-10921639,41.936,0,0,255,72675,94.553,0.004,1,0.444
ID7763,7763,1,0.532,0.063,0.046,0,315,63,0.005,1,-10921639,41.642,0,0,255,72165,94.285,0.003,1,0.442
ID7776,7776,1,0.534,0.062,0.046,0,320,64,0.005,1,-10921639,41.789,0,0,255,72420,94.419,0.004,1,0.443
ID7788,7788,1,0.530,0.062,0.046,0,325,65,0.005,1,-10921639,41.495,0,0,255,71910,94.151,0.004,1,0.441
ID7799,7799,1,0.525,0.061,0.046,0,330,66,0.005,1,-10921639,41.347,0,0,255,71655,94.016,0.005,1,0.440
ID7811,7811,1,0.531,0.060,0.046,0,335,67,0.005,1,-10921639,41.789,0,0,255,72420,94.419,0.005,1,0.443
ID7821,7821,1,0.515,0.059,0.046,0,340,68,0.005,1,-10921639,40.317,0,0,255,69870,93.061,0.005,1,0.433
ID7846,7846,1,0.509,0.058,0.046,0,345,69,0.005,1,-10921639,39.729,0,0,255,68850,92.506,0.003,1,0.429
ID7833,7833,1,0.504,0.057,0.047,0,350,70,0.005,1,-10921639,39.287,0,0,255,68085,92.085,0.003,1,0.427
ID7859,7859,1,0.509,0.056,0.047,0,355,71,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID7871,7871,1,0.498,0.056,0.047,0,360,72,0.005,1,-10921639,38.699,0,0,255,67065,91.517,0.004,1,0.423
ID7883,7883,1,0.515,0.055,0.047,0,365,73,0.005,1,-10921639,40.317,0,0,255,69870,93.061,0.004,1,0.433
ID7895,7895,1,0.510,0.054,0.047,0,370,74,0.005,1,-10921639,40.023,0,0,255,69360,92.785,0.003,1,0.431
ID7907,7907,1,0.518,0.053,0.047,0,375,75,0.005,1,-10921639,40.906,0,0,255,70890,93.610,0.004,1,0.437
ID7919,7919,1,0.519,0.052,0.048,0,380,76,0.005,1,-10921639,40.612,0,0,255,70380,93.336,0.004,1,0.435
ID7931,7931,1,0.511,0.051,0.048,0,385,77,0.005,1,-10921639,39.729,0,0,255,68850,92.506,0.004,1,0.429
ID7944,7944,1,0.520,0.050,0.048,0,390,78,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,1,0.434
ID7969,7969,1,0.523,0.049,0.048,0,395,79,0.005,1,-10921639,41.053,0,0,255,71145,93.746,0.004,0.974,0.432
ID7957,7957,1,0.529,0.047,0.048,0,400,80,0.005,1,-10921639,41.347,0,0,255,71655,94.016,0.004,0.951,0.429
ID7980,7980,1,0.530,0.046,0.048,0,405,81,0.005,1,-10921639,41.789,0,0,255,72420,94.419,0.004,0.913,0.423
ID7993,7993,1,0.537,0.045,0.049,0,410,82,0.005,1,-10921639,42.230,0,0,255,73185,94.818,0.004,0.934,0.430
ID8005,8005,1,0.538,0.044,0.049,0,415,83,0.005,1,-10921639,42.672,0,0,255,73950,95.214,0.004,0.945,0.436
ID8031,8031,1,0.541,0.043,0.049,0,420,84,0.005,1,-10921639,43.113,0,0,255,74715,95.605,0.004,0.935,0.436
ID8018,8018,1,0.549,0.041,0.049,0,425,85,0.005,1,-10921639,44.437,0,0,255,77010,96.759,0.004,0.935,0.444
ID8043,8043,1,0.554,0.040,0.050,0,430,86,0.005,1,-10921639,44.879,0,0,255,77775,97.136,0.004,0.950,0.450
ID8055,8055,1,0.605,0.039,0.050,0,435,87,0.005,1,-10921639,50.765,0,0,255,87975,101.852,0.004,0.960,0.488
ID8066,8066,1,0.645,0.038,0.050,0,440,88,0.005,1,-10921639,54.590,0,0,255,94605,104.627,0.004,0.964,0.512
ID8080,8080,1,0.646,0.036,0.050,0,445,89,0.005,1,-10921639,56.062,0,0,255,97155,105.637,0.005,0.972,0.523
ID8092,8092,1,0.558,0.035,0.050,0,450,90,0.005,1,-10921639,50.176,0,0,255,86955,101.406,0.004,0.992,0.493
ID8104,8104,1,0.510,0.033,0.050,0,455,91,0.005,1,-10921639,43.407,0,0,255,75225,95.864,0.004,0.933,0.437
ID8117,8117,1,0.504,0.031,0.050,0,460,92,0.005,1,-10921639,40.317,0,0,255,69870,93.061,0.004,0.881,0.406
ID8129,8129,1,0.510,0.030,0.051,0,465,93,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,0.913,0.414
ID8141,8141,1,0.513,0.028,0.051,0,470,94,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID8166,8166,1,0.516,0.026,0.051,0,475,95,0.005,1,-10921639,39.876,0,0,255,69105,92.646,0.004,1,0.430
ID8154,8154,1,0.505,0.025,0.051,0,480,96,0.005,1,-10921639,38.846,0,0,255,67320,91.660,0.004,1,0.424
ID8178,8178,1,0.536,0.023,0.051,0,485,97,0.005,1,-10921639,41.347,0,0,255,71655,94.016,0.004,1,0.440
ID8190,8190,1,0.537,0.022,0.052,0,490,98,0.005,1,-10921639,41.642,0,0,255,72165,94.285,0.004,1,0.442
ID8205,8205,1,0.452,0.024,0.052,0,495,99,0.005,1,-10921639,34.873,0,0,255,60435,87.641,0.003,1,0.398
ID8217,8217,1,0.454,0.024,0.052,0,500,100,0.005,1,-10921639,34.873,0,0,255,60435,87.641,0.003,1,0.398
ID8228,8228,1,0.450,0.025,0.053,0,505,101,0.005,1,-10921639,34.726,0,0,255,60180,87.485,0.003,1,0.397
ID8240,8240,1,0.448,0.026,0.053,0,510,102,0.005,1,-10921639,34.432,0,0,255,59670,87.172,0.003,1,0.395
ID8252,8252,1,0.446,0.027,0.053,0,515,103,0.005,1,-10921639,33.990,0,0,255,58905,86.698,0.003,1,0.392
ID8263,8263,1,0.450,0.027,0.053,0,520,104,0.005,1,-10921639,34.726,0,0,255,60180,87.485,0.003,0.991,0.395
ID8286,8286,1,0.442,0.028,0.053,0,525,105,0.005,1,-10921639,33.843,0,0,255,58650,86.539,0.003,0.968,0.385
ID8275,8275,1,0.439,0.029,0.053,0,530,106,0.005,1,-10921639,34.137,0,0,255,59160,86.856,0.003,0.941,0.381
ID8297,8297,1,0.441,0.030,0.053,0,535,107,0.005,1,-10921639,34.432,0,0,255,59670,87.172,0.003,0.914,0.377
ID8309,8309,1,0.432,0.031,0.054,0,540,108,0.005,1,-10921639,33.696,0,0,255,58395,86.379,0.003,0.907,0.371
ID8321,8321,1,0.421,0.032,0.054,0,545,109,0.005,1,-10921639,32.813,0,0,255,56865,85.410,0.003,0.861,0.356
ID8333,8333,1,0.443,0.033,0.054,0,550,110,0.005,1,-10921639,36.933,0,0,255,64005,89.769,0.003,0.947,0.400
ID8345,8345,1,0.450,0.034,0.054,0,555,111,0.005,1,-10921639,39.435,0,0,255,68340,92.226,0.003,0.951,0.417
ID8356,8356,1,0.466,0.035,0.054,0,560,112,0.005,1,-10921639,39.729,0,0,255,68850,92.506,0.003,0.949,0.418
ID8368,8368,1,0.480,0.036,0.054,0,565,113,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,0.924,0.417
ID8380,8380,1,0.496,0.037,0.054,0,570,114,0.005,1,-10921639,41.789,0,0,255,72420,94.419,0.004,0.911,0.422
ID8391,8391,1,0.517,0.038,0.054,0,575,115,0.005,1,-10921639,42.819,0,0,255,74205,95.345,0.004,0.907,0.427
ID8403,8403,1,0.491,0.039,0.054,0,580,116,0.005,1,-10921639,42.083,0,0,255,72930,94.686,0.004,0.899,0.421
ID8415,8415,1,0.465,0.040,0.055,0,585,117,0.005,1,-10921639,44.143,0,0,255,76500,96.505,0.003,0.930,0.441
ID8427,8427,1,0.458,0.041,0.055,0,590,118,0.005,1,-10921639,41.936,0,0,255,72675,94.553,0.003,0.916,0.424
ID8438,8438,1,0.501,0.043,0.056,0,595,119,0.005,1,-10921639,44.143,0,0,255,76500,96.505,0.004,0.905,0.435
ID8451,8451,1,0.528,0.044,0.056,0,600,120,0.005,1,-10921639,45.909,0,0,255,79560,98.003,0.004,0.943,0.455
ID8465,8465,1,0.530,0.045,0.056,0,605,121,0.005,1,-10921639,48.557,0,0,255,84150,100.150,0.004,0.917,0.464
ID8477,8477,1,0.470,0.046,0.056,0,610,122,0.005,1,-10921639,47.675,0,0,255,82620,99.448,0.005,0.891,0.452
ID8489,8489,1,0.428,0.047,0.056,0,615,123,0.005,1,-10921639,41.936,0,0,255,72675,94.553,0.003,0.859,0.410
ID8513,8513,1,0.398,0.049,0.056,0,620,124,0.005,1,-10921639,32.519,0,0,255,56355,85.082,0.003,0.720,0.320
ID8501,8501,1,0.412,0.051,0.056,0,625,125,0.005,1,-10921639,32.960,0,0,255,57120,85.573,0.004,0.804,0.343
ID8525,8525,1,0.414,0.053,0.056,0,630,126,0.005,1,-10921639,32.224,0,0,255,55845,84.752,0.003,0.900,0.360
ID8537,8537,1,0.406,0.054,0.057,0,635,127,0.005,1,-10921639,31.489,0,0,255,54570,83.918,0.003,0.933,0.362
ID8549,8549,1,0.409,0.056,0.057,0,640,128,0.005,1,-10921639,31.194,0,0,255,54060,83.579,0.003,0.969,0.367
ID8562,8562,1,0.411,0.058,0.057,0,645,129,0.005,1,-10921639,31.194,0,0,255,54060,83.579,0.003,1,0.373
ID8574,8574,1,0.411,0.060,0.057,0,650,130,0.005,1,-10921639,31.047,0,0,255,53805,83.409,0.003,1,0.372
ID8587,8587,1,0.403,0.062,0.057,0,655,131,0.005,1,-10921639,30.459,0,0,255,52785,82.724,0.003,1,0.368
ID8611,8611,1,0.414,0.063,0.057,0,660,132,0.005,1,-10921639,31.047,0,0,255,53805,83.409,0.003,1,0.372
ID8599,8599,1,0.403,0.066,0.058,0,665,133,0.005,1,-10921639,30.017,0,0,255,52020,82.203,0.003,1,0.365
ID8624,8624,1,0.386,0.068,0.058,0,670,134,0.005,1,-10921639,28.840,0,0,255,49980,80.785,0.003,1,0.357
ID8636,8636,1,0.392,0.070,0.058,0,675,135,0.005,1,-10921639,29.429,0,0,255,51000,81.499,0.003,0.947,0.351
ID8671,8671,1,0.383,0.072,0.058,0,680,136,0.005,1,-10921639,29.576,0,0,255,51255,81.676,0.003,0.833,0.329
ID8659,8659,1,0.391,0.074,0.058,0,685,137,0.005,1,-10921639,33.696,0,0,255,58395,86.379,0.003,0.844,0.357
ID8647,8647,1,0.417,0.076,0.059,0,690,138,0.005,1,-10921639,38.405,0,0,255,66555,91.231,0.003,0.932,0.406
ID8683,8683,1,0.401,0.076,0.059,0,695,139,0.005,1,-10921639,37.522,0,0,255,65025,90.360,0.003,0.923,0.399
ID8696,8696,1,0.377,0.076,0.059,0,700,140,0.005,1,-10921639,34.284,0,0,255,59415,87.014,0.003,0.938,0.381
